x,y,val
78.50,251.50,17.13
79.50,251.50,53.81
80.50,251.50,64.01
81.50,251.50,56.69
82.50,251.50,75.81
83.50,251.50,11.62
84.50,251.50,8.56
85.50,251.50,58.69
86.50,251.50,61.19
87.50,251.50,65.81
88.50,251.50,57.98
89.50,251.50,76.31
90.50,251.50,23.11
91.50,251.50,75.77
92.50,251.50,61.26
93.50,251.50,60.84
94.50,251.50,77.79
95.50,251.50,11.80
96.50,251.50,9.27
97.50,251.50,63.16
98.50,251.50,63.28
99.50,251.50,67.17
100.50,251.50,62.94
101.50,251.50,68.84
102.50,251.50,18.37
103.50,251.50,57.69
104.50,251.50,68.65
105.50,251.50,60.78
106.50,251.50,81.26
107.50,251.50,12.45
108.50,251.50,9.38
109.50,251.50,64.06
110.50,251.50,65.29
111.50,251.50,70.59
112.50,251.50,62.03
113.50,251.50,81.71
114.50,251.50,24.74
115.50,251.50,81.08
116.50,251.50,65.54
117.50,251.50,65.08
118.50,251.50,83.19
119.50,251.50,12.62
120.50,251.50,9.91
121.50,251.50,67.52
122.50,251.50,67.62
123.50,251.50,71.78
124.50,251.50,67.22
125.50,251.50,73.57
126.50,251.50,19.64
127.50,251.50,61.69
128.50,251.50,73.26
129.50,251.50,64.88
130.50,251.50,86.71
131.50,251.50,13.28
132.50,251.50,9.79
133.50,251.50,67.10
134.50,251.50,69.88
135.50,251.50,75.15
136.50,251.50,66.18
137.50,251.50,87.07
138.50,251.50,26.36
139.50,251.50,86.39
140.50,251.50,69.82
141.50,251.50,69.32
142.50,251.50,88.59
143.50,251.50,13.44
144.50,251.50,10.55
145.50,251.50,71.88
146.50,251.50,71.97
147.50,251.50,76.38
148.50,251.50,71.53
149.50,251.50,78.24
150.50,251.50,20.88
151.50,251.50,65.56
152.50,251.50,77.90
153.50,251.50,68.97
154.50,251.50,92.16
155.50,251.50,14.12
156.50,251.50,10.64
157.50,251.50,72.62
158.50,251.50,73.95
159.50,251.50,79.94
160.50,251.50,70.23
161.50,251.50,92.46
162.50,251.50,27.99
163.50,251.50,91.70
164.50,251.50,74.09
165.50,251.50,73.57
166.50,251.50,93.99
167.50,251.50,14.26
168.50,251.50,11.19
169.50,251.50,76.24
170.50,251.50,76.31
171.50,251.50,80.98
172.50,251.50,75.81
173.50,251.50,82.98
174.50,251.50,22.15
175.50,251.50,69.57
176.50,251.50,82.51
177.50,251.50,73.08
178.50,251.50,97.61
179.50,251.50,14.95
180.50,251.50,11.02
181.50,251.50,75.51
182.50,251.50,78.57
183.50,251.50,84.48
184.50,251.50,74.38
185.50,251.50,97.82
186.50,251.50,29.61
187.50,251.50,97.02
188.50,251.50,78.37
189.50,251.50,77.81
190.50,251.50,99.39
191.50,251.50,15.08
192.50,251.50,11.83
193.50,251.50,80.61
194.50,251.50,80.65
195.50,251.50,85.58
196.50,251.50,80.11
197.50,251.50,87.64
198.50,251.50,23.39
199.50,251.50,73.42
200.50,251.50,87.15
201.50,251.50,77.17
202.50,251.50,103.07
203.50,251.50,15.79
204.50,251.50,11.89
205.50,251.50,81.18
206.50,251.50,82.61
207.50,251.50,89.29
208.50,251.50,78.42
209.50,251.50,103.22
210.50,251.50,31.24
211.50,251.50,102.33
212.50,251.50,82.65
213.50,251.50,82.05
214.50,251.50,104.79
215.50,251.50,15.90
216.50,251.50,12.47
217.50,251.50,84.97
218.50,251.50,84.99
219.50,251.50,90.19
220.50,251.50,84.40
221.50,251.50,92.38
222.50,251.50,24.67
223.50,251.50,77.44
224.50,251.50,91.76
225.50,251.50,81.27
226.50,251.50,108.52
227.50,251.50,16.62
228.50,251.50,12.25
229.50,251.50,83.93
230.50,251.50,87.27
231.50,251.50,93.82
232.50,251.50,82.58
233.50,251.50,108.57
234.50,251.50,32.86
235.50,251.50,107.64
236.50,251.50,86.92
237.50,251.50,86.29
238.50,251.50,110.19
239.50,251.50,16.71
240.50,251.50,13.11
241.50,251.50,89.34
242.50,251.50,89.33
243.50,251.50,94.79
244.50,251.50,88.70
245.50,251.50,97.04
246.50,251.50,25.90
247.50,251.50,81.29
248.50,251.50,96.41
249.50,251.50,85.36
250.50,251.50,113.97
251.50,251.50,17.46
252.50,251.50,13.15
253.50,251.50,89.75
254.50,251.50,91.27
255.50,251.50,98.64
256.50,251.50,86.62
257.50,251.50,113.97
258.50,251.50,34.49
259.50,251.50,112.95
260.50,251.50,91.20
261.50,251.50,90.53
262.50,251.50,115.59
263.50,251.50,17.53
264.50,251.50,13.75
265.50,251.50,93.70
266.50,251.50,93.67
267.50,251.50,99.40
268.50,251.50,92.98
269.50,251.50,101.79
270.50,251.50,27.18
271.50,251.50,85.32
272.50,251.50,101.01
273.50,251.50,89.47
274.50,251.50,119.42
275.50,251.50,18.29
276.50,251.50,13.48
277.50,251.50,92.34
278.50,251.50,95.96
279.50,251.50,103.15
280.50,251.50,90.78
281.50,251.50,119.33
282.50,251.50,36.11
283.50,251.50,118.27
284.50,251.50,95.48
285.50,251.50,94.78
286.50,251.50,121.00
287.50,251.50,18.35
288.50,251.50,14.40
289.50,251.50,98.06
290.50,251.50,98.01
291.50,251.50,103.99
292.50,251.50,97.29
293.50,251.50,106.44
294.50,251.50,28.41
295.50,251.50,89.16
296.50,251.50,105.66
297.50,251.50,93.56
298.50,251.50,124.87
299.50,251.50,19.13
300.50,251.50,14.41
301.50,251.50,98.31
302.50,251.50,99.94
303.50,251.50,107.99
304.50,251.50,94.81
305.50,251.50,124.73
306.50,251.50,37.74
307.50,251.50,123.58
308.50,251.50,99.75
309.50,251.50,99.02
310.50,251.50,126.40
311.50,251.50,19.17
312.50,251.50,15.04
313.50,251.50,102.42
314.50,251.50,102.35
315.50,251.50,108.60
316.50,251.50,101.57
317.50,251.50,111.20
318.50,251.50,29.69
319.50,251.50,93.20
320.50,251.50,110.26
321.50,251.50,97.67
322.50,251.50,130.32
323.50,251.50,19.96
324.50,251.50,14.71
325.50,251.50,100.75
326.50,251.50,104.65
327.50,251.50,112.49
328.50,251.50,98.98
329.50,251.50,130.08
330.50,251.50,39.36
331.50,251.50,128.89
332.50,251.50,104.03
333.50,251.50,103.26
334.50,251.50,131.80
335.50,251.50,19.99
336.50,251.50,15.68
337.50,251.50,106.79
338.50,251.50,106.70
339.50,251.50,113.20
340.50,251.50,105.88
341.50,251.50,115.85
342.50,251.50,30.92
343.50,251.50,97.03
344.50,251.50,114.91
345.50,251.50,101.75
346.50,251.50,135.78
347.50,251.50,20.80
348.50,251.50,15.66
349.50,251.50,106.87
350.50,251.50,108.60
351.50,251.50,117.34
352.50,251.50,103.01
353.50,251.50,135.49
354.50,251.50,40.99
355.50,251.50,134.21
356.50,251.50,108.31
357.50,251.50,107.50
358.50,251.50,137.20
359.50,251.50,20.81
360.50,251.50,16.32
361.50,251.50,111.15
362.50,251.50,111.04
363.50,251.50,117.81
364.50,251.50,110.15
365.50,251.50,120.60
366.50,251.50,32.20
367.50,251.50,101.07
368.50,251.50,119.51
369.50,251.50,105.86
370.50,251.50,141.23
371.50,251.50,21.63
372.50,251.50,15.94
373.50,251.50,109.17
374.50,251.50,113.34
375.50,251.50,121.82
376.50,251.50,107.18
377.50,251.50,140.84
378.50,251.50,42.61
379.50,251.50,139.52
380.50,251.50,112.59
381.50,251.50,111.75
382.50,251.50,142.60
383.50,251.50,21.63
0.50,252.50,31.73
1.50,252.50,34.61
2.50,252.50,33.05
3.50,252.50,34.57
4.50,252.50,32.65
5.50,252.50,35.60
6.50,252.50,9.50
7.50,252.50,29.87
8.50,252.50,35.71
9.50,252.50,31.61
10.50,252.50,42.33
11.50,252.50,6.49
12.50,252.50,4.89
13.50,252.50,33.42
14.50,252.50,34.15
15.50,252.50,36.95
16.50,252.50,32.50
17.50,252.50,42.86
18.50,252.50,12.99
19.50,252.50,42.60
20.50,252.50,34.48
21.50,252.50,34.26
22.50,252.50,43.85
23.50,252.50,6.65
24.50,252.50,5.23
25.50,252.50,35.64
26.50,252.50,35.78
27.50,252.50,37.99
28.50,252.50,35.63
29.50,252.50,38.99
30.50,252.50,10.41
31.50,252.50,32.71
32.50,252.50,38.98
33.50,252.50,34.52
34.50,252.50,46.21
35.50,252.50,7.08
36.50,252.50,5.22
37.50,252.50,35.79
38.50,252.50,37.37
39.50,252.50,40.21
40.50,252.50,35.44
41.50,252.50,46.67
42.50,252.50,14.14
43.50,252.50,46.37
44.50,252.50,37.52
45.50,252.50,37.27
46.50,252.50,47.69
47.50,252.50,7.24
48.50,252.50,5.68
49.50,252.50,38.75
50.50,252.50,38.87
51.50,252.50,41.26
52.50,252.50,38.69
53.50,252.50,42.31
54.50,252.50,11.29
55.50,252.50,35.46
56.50,252.50,42.28
57.50,252.50,37.43
58.50,252.50,50.08
59.50,252.50,7.67
60.50,252.50,5.78
61.50,252.50,39.50
62.50,252.50,40.31
63.50,252.50,43.59
64.50,252.50,38.32
65.50,252.50,50.50
66.50,252.50,15.30
67.50,252.50,50.15
68.50,252.50,40.56
69.50,252.50,40.28
70.50,252.50,51.53
71.50,252.50,7.82
72.50,252.50,6.14
73.50,252.50,41.84
74.50,252.50,41.95
75.50,252.50,44.54
76.50,252.50,41.74
77.50,252.50,45.67
78.50,252.50,12.19
79.50,252.50,38.30
80.50,252.50,45.56
81.50,252.50,40.35
82.50,252.50,53.95
83.50,252.50,8.27
84.50,252.50,6.09
85.50,252.50,41.77
86.50,252.50,43.55
87.50,252.50,46.84
88.50,252.50,41.27
89.50,252.50,54.31
90.50,252.50,16.45
91.50,252.50,53.92
92.50,252.50,43.60
93.50,252.50,43.30
94.50,252.50,55.36
95.50,252.50,8.40
96.50,252.50,6.60
97.50,252.50,44.95
98.50,252.50,45.04
99.50,252.50,47.80
100.50,252.50,44.79
101.50,252.50,48.99
102.50,252.50,13.07
103.50,252.50,41.05
104.50,252.50,48.85
105.50,252.50,43.25
106.50,252.50,57.83
107.50,252.50,8.86
108.50,252.50,6.68
109.50,252.50,45.59
110.50,252.50,46.46
111.50,252.50,50.23
112.50,252.50,44.15
113.50,252.50,58.14
114.50,252.50,17.61
115.50,252.50,57.70
116.50,252.50,46.64
117.50,252.50,46.31
118.50,252.50,59.20
119.50,252.50,8.98
120.50,252.50,7.05
121.50,252.50,48.04
122.50,252.50,48.12
123.50,252.50,51.08
124.50,252.50,47.84
125.50,252.50,52.35
126.50,252.50,13.98
127.50,252.50,43.90
128.50,252.50,52.13
129.50,252.50,46.17
130.50,252.50,61.70
131.50,252.50,9.45
132.50,252.50,6.97
133.50,252.50,47.75
134.50,252.50,49.72
135.50,252.50,53.47
136.50,252.50,47.09
137.50,252.50,61.95
138.50,252.50,18.76
139.50,252.50,61.47
140.50,252.50,49.68
141.50,252.50,49.33
142.50,252.50,63.04
143.50,252.50,9.56
144.50,252.50,7.51
145.50,252.50,51.15
146.50,252.50,51.21
147.50,252.50,54.34
148.50,252.50,50.89
149.50,252.50,55.67
150.50,252.50,14.85
151.50,252.50,46.64
152.50,252.50,55.43
153.50,252.50,49.08
154.50,252.50,65.58
155.50,252.50,10.05
156.50,252.50,7.57
157.50,252.50,51.67
158.50,252.50,52.62
159.50,252.50,56.88
160.50,252.50,49.97
161.50,252.50,65.79
162.50,252.50,19.92
163.50,252.50,65.25
164.50,252.50,52.72
165.50,252.50,52.34
166.50,252.50,66.87
167.50,252.50,10.14
168.50,252.50,7.96
169.50,252.50,54.24
170.50,252.50,54.29
171.50,252.50,57.62
172.50,252.50,53.94
173.50,252.50,59.04
174.50,252.50,15.76
175.50,252.50,49.49
176.50,252.50,58.70
177.50,252.50,51.99
178.50,252.50,69.45
179.50,252.50,10.64
180.50,252.50,7.84
181.50,252.50,53.72
182.50,252.50,55.90
183.50,252.50,60.10
184.50,252.50,52.92
185.50,252.50,69.59
186.50,252.50,21.07
187.50,252.50,69.02
188.50,252.50,55.75
189.50,252.50,55.35
190.50,252.50,70.71
191.50,252.50,10.73
192.50,252.50,8.42
193.50,252.50,57.35
194.50,252.50,57.37
195.50,252.50,60.89
196.50,252.50,56.99
197.50,252.50,62.35
198.50,252.50,16.64
199.50,252.50,52.23
200.50,252.50,62.00
201.50,252.50,54.90
202.50,252.50,73.32
203.50,252.50,11.23
204.50,252.50,8.46
205.50,252.50,57.75
206.50,252.50,58.77
207.50,252.50,63.52
208.50,252.50,55.79
209.50,252.50,73.43
210.50,252.50,22.23
211.50,252.50,72.80
212.50,252.50,58.79
213.50,252.50,58.37
214.50,252.50,74.55
215.50,252.50,11.31
216.50,252.50,8.87
217.50,252.50,60.44
218.50,252.50,60.46
219.50,252.50,64.16
220.50,252.50,60.04
221.50,252.50,65.72
222.50,252.50,17.55
223.50,252.50,55.09
224.50,252.50,65.27
225.50,252.50,57.82
226.50,252.50,77.19
227.50,252.50,11.83
228.50,252.50,8.71
229.50,252.50,59.70
230.50,252.50,62.08
231.50,252.50,66.74
232.50,252.50,58.74
233.50,252.50,77.23
234.50,252.50,23.38
235.50,252.50,76.57
236.50,252.50,61.83
237.50,252.50,61.38
238.50,252.50,78.39
239.50,252.50,11.89
240.50,252.50,9.33
241.50,252.50,63.55
242.50,252.50,63.54
243.50,252.50,67.43
244.50,252.50,63.10
245.50,252.50,69.03
246.50,252.50,18.42
247.50,252.50,57.83
248.50,252.50,68.58
249.50,252.50,60.72
250.50,252.50,81.07
251.50,252.50,12.42
252.50,252.50,9.35
253.50,252.50,63.84
254.50,252.50,64.92
255.50,252.50,70.16
256.50,252.50,61.61
257.50,252.50,81.07
258.50,252.50,24.53
259.50,252.50,80.35
260.50,252.50,64.87
261.50,252.50,64.40
262.50,252.50,82.22
263.50,252.50,12.47
264.50,252.50,9.78
265.50,252.50,66.65
266.50,252.50,66.63
267.50,252.50,70.70
268.50,252.50,66.14
269.50,252.50,72.40
270.50,252.50,19.33
271.50,252.50,60.69
272.50,252.50,71.85
273.50,252.50,63.64
274.50,252.50,84.94
275.50,252.50,13.01
276.50,252.50,9.59
277.50,252.50,65.68
278.50,252.50,68.25
279.50,252.50,73.37
280.50,252.50,64.57
281.50,252.50,84.87
282.50,252.50,25.68
283.50,252.50,84.12
284.50,252.50,67.91
285.50,252.50,67.41
286.50,252.50,86.06
287.50,252.50,13.05
288.50,252.50,10.24
289.50,252.50,69.75
290.50,252.50,69.71
291.50,252.50,73.97
292.50,252.50,69.20
293.50,252.50,75.71
294.50,252.50,20.21
295.50,252.50,63.42
296.50,252.50,75.15
297.50,252.50,66.54
298.50,252.50,88.82
299.50,252.50,13.61
300.50,252.50,10.25
301.50,252.50,69.92
302.50,252.50,71.08
303.50,252.50,76.81
304.50,252.50,67.43
305.50,252.50,88.71
306.50,252.50,26.84
307.50,252.50,87.89
308.50,252.50,70.95
309.50,252.50,70.43
310.50,252.50,89.90
311.50,252.50,13.63
312.50,252.50,10.69
313.50,252.50,72.85
314.50,252.50,72.80
315.50,252.50,77.24
316.50,252.50,72.24
317.50,252.50,79.09
318.50,252.50,21.12
319.50,252.50,66.28
320.50,252.50,78.42
321.50,252.50,69.46
322.50,252.50,92.69
323.50,252.50,14.20
324.50,252.50,10.46
325.50,252.50,71.66
326.50,252.50,74.43
327.50,252.50,80.00
328.50,252.50,70.40
329.50,252.50,92.52
330.50,252.50,27.99
331.50,252.50,91.67
332.50,252.50,73.99
333.50,252.50,73.44
334.50,252.50,93.73
335.50,252.50,14.22
336.50,252.50,11.15
337.50,252.50,75.95
338.50,252.50,75.88
339.50,252.50,80.51
340.50,252.50,75.30
341.50,252.50,82.39
342.50,252.50,21.99
343.50,252.50,69.01
344.50,252.50,81.72
345.50,252.50,72.37
346.50,252.50,96.56
347.50,252.50,14.79
348.50,252.50,11.14
349.50,252.50,76.01
350.50,252.50,77.23
351.50,252.50,83.45
352.50,252.50,73.26
353.50,252.50,96.36
354.50,252.50,29.15
355.50,252.50,95.44
356.50,252.50,77.03
357.50,252.50,76.45
358.50,252.50,97.57
359.50,252.50,14.80
360.50,252.50,11.61
361.50,252.50,79.05
362.50,252.50,78.97
363.50,252.50,83.78
364.50,252.50,78.34
365.50,252.50,85.77
366.50,252.50,22.90
367.50,252.50,71.88
368.50,252.50,84.99
369.50,252.50,75.28
370.50,252.50,100.43
371.50,252.50,15.38
372.50,252.50,11.33
373.50,252.50,77.64
374.50,252.50,80.61
375.50,252.50,86.64
376.50,252.50,76.22
377.50,252.50,100.16
378.50,252.50,30.30
379.50,252.50,99.22
380.50,252.50,80.07
381.50,252.50,79.47
382.50,252.50,101.41
383.50,252.50,15.38
0.50,253.50,218.98
1.50,253.50,238.87
2.50,253.50,228.10
3.50,253.50,238.62
4.50,253.50,225.36
5.50,253.50,245.73
6.50,253.50,65.54
7.50,253.50,206.17
8.50,253.50,246.43
9.50,253.50,218.15
10.50,253.50,292.17
11.50,253.50,44.78
12.50,253.50,33.77
13.50,253.50,230.63
14.50,253.50,235.72
15.50,253.50,254.99
16.50,253.50,224.30
17.50,253.50,295.78
18.50,253.50,89.63
19.50,253.50,293.97
20.50,253.50,237.97
21.50,253.50,236.40
22.50,253.50,302.62
23.50,253.50,45.92
24.50,253.50,36.08
25.50,253.50,245.97
26.50,253.50,246.93
27.50,253.50,262.19
28.50,253.50,245.91
29.50,253.50,269.03
30.50,253.50,71.80
31.50,253.50,225.69
32.50,253.50,269.01
33.50,253.50,238.23
34.50,253.50,318.85
35.50,253.50,48.86
36.50,253.50,36.02
37.50,253.50,246.97
38.50,253.50,257.88
39.50,253.50,277.43
40.50,253.50,244.53
41.50,253.50,322.03
42.50,253.50,97.57
43.50,253.50,319.97
44.50,253.50,258.90
45.50,253.50,257.16
46.50,253.50,329.05
47.50,253.50,49.92
48.50,253.50,39.22
49.50,253.50,267.34
50.50,253.50,268.18
51.50,253.50,284.70
52.50,253.50,266.96
53.50,253.50,291.91
54.50,253.50,77.88
55.50,253.50,244.69
56.50,253.50,291.72
57.50,253.50,258.26
58.50,253.50,345.54
59.50,253.50,52.95
60.50,253.50,39.91
61.50,253.50,272.54
62.50,253.50,278.11
63.50,253.50,300.75
64.50,253.50,264.40
65.50,253.50,348.42
66.50,253.50,105.54
67.50,253.50,345.98
68.50,253.50,279.83
69.50,253.50,277.92
70.50,253.50,355.48
71.50,253.50,53.93
72.50,253.50,42.36
73.50,253.50,288.68
74.50,253.50,289.43
75.50,253.50,307.25
76.50,253.50,287.93
77.50,253.50,315.07
78.50,253.50,84.10
79.50,253.50,264.24
80.50,253.50,314.28
81.50,253.50,278.34
82.50,253.50,372.21
83.50,253.50,57.03
84.50,253.50,42.03
85.50,253.50,288.15
86.50,253.50,300.43
87.50,253.50,323.12
88.50,253.50,284.67
89.50,253.50,374.67
90.50,253.50,113.47
91.50,253.50,371.98
92.50,253.50,300.77
93.50,253.50,298.69
94.50,253.50,381.91
95.50,253.50,57.94
96.50,253.50,45.50
97.50,253.50,310.06
98.50,253.50,310.68
99.50,253.50,329.76
100.50,253.50,308.99
101.50,253.50,337.93
102.50,253.50,90.16
103.50,253.50,283.20
104.50,253.50,337.00
105.50,253.50,298.36
106.50,253.50,398.91
107.50,253.50,61.12
108.50,253.50,46.06
109.50,253.50,314.45
110.50,253.50,320.50
111.50,253.50,346.51
112.50,253.50,304.51
113.50,253.50,401.07
114.50,253.50,121.45
115.50,253.50,397.98
116.50,253.50,321.70
117.50,253.50,319.45
118.50,253.50,408.35
119.50,253.50,61.95
120.50,253.50,48.63
121.50,253.50,331.39
122.50,253.50,331.92
123.50,253.50,352.31
124.50,253.50,329.95
125.50,253.50,361.10
126.50,253.50,96.40
127.50,253.50,302.80
128.50,253.50,359.56
129.50,253.50,318.45
130.50,253.50,425.58
131.50,253.50,65.20
132.50,253.50,48.05
133.50,253.50,329.33
134.50,253.50,342.97
135.50,253.50,368.81
136.50,253.50,324.81
137.50,253.50,427.30
138.50,253.50,129.38
139.50,253.50,423.99
140.50,253.50,342.63
141.50,253.50,340.22
142.50,253.50,434.78
143.50,253.50,65.95
144.50,253.50,51.77
145.50,253.50,352.77
146.50,253.50,353.17
147.50,253.50,374.82
148.50,253.50,351.02
149.50,253.50,383.95
150.50,253.50,102.45
151.50,253.50,321.71
152.50,253.50,382.29
153.50,253.50,338.47
154.50,253.50,452.27
155.50,253.50,69.29
156.50,253.50,52.21
157.50,253.50,356.36
158.50,253.50,362.89
159.50,253.50,392.27
160.50,253.50,344.62
161.50,253.50,453.71
162.50,253.50,137.36
163.50,253.50,449.99
164.50,253.50,363.57
165.50,253.50,360.98
166.50,253.50,461.21
167.50,253.50,69.96
168.50,253.50,54.91
169.50,253.50,374.11
170.50,253.50,374.42
171.50,253.50,397.37
172.50,253.50,371.98
173.50,253.50,407.14
174.50,253.50,108.70
175.50,253.50,341.35
176.50,253.50,404.83
177.50,253.50,358.57
178.50,253.50,478.94
179.50,253.50,73.37
180.50,253.50,54.07
181.50,253.50,370.51
182.50,253.50,385.52
183.50,253.50,414.51
184.50,253.50,364.94
185.50,253.50,479.94
186.50,253.50,145.28
187.50,253.50,475.99
188.50,253.50,384.50
189.50,253.50,381.74
190.50,253.50,487.64
191.50,253.50,73.97
